,a2x3h_Sa_tbot,a2x3h_Sa_shum,Dew_Point
24579,287.5183,0.006343053,227.18417879258237
24580,288.33386,0.006212502,226.99749504387304
24581,288.29956,0.0062314244,227.03365501174105
24582,286.9893,0.0064132526,227.31675391128917
24583,285.09805,0.0066739595,227.7038042719925
24584,283.81183,0.0068564434,227.96748358020807
24585,283.6086,0.007032458,228.21529107339325
24586,286.30713,0.006815143,227.9294461687195
24587,288.37277,0.0062829666,227.18821804870257
24588,289.41208,0.0063446746,227.28162222797985
24589,289.5347,0.0062742694,227.18937823988864
24590,288.5847,0.00616423,227.04620459657943
24591,286.4492,0.006437189,227.46081216752836
24592,284.98288,0.006703083,227.83978373585785
24593,284.87042,0.0071991635,228.49996630065283
24594,287.16556,0.007309854,228.6335733513559
24595,288.60983,0.0070289536,228.26718428733616
24596,289.5742,0.008134227,229.61062979912384
24597,289.56662,0.009270198,230.8361526095732
24598,289.22818,0.009418953,230.99724566013907
24599,288.20535,0.009433973,231.02361494590653
24600,287.57782,0.009022734,230.6086117682873
24601,287.22946,0.0084091695,229.9576552119937
24602,287.51447,0.008102153,229.6166834181469
24603,289.00473,0.008058066,229.55733331679065
24604,290.73877,0.008203444,229.7094443221732
24605,291.45065,0.008611701,230.15364881683104
24606,290.5732,0.009446869,231.02729528719672
24607,289.6185,0.010160881,231.7195241383662
24608,288.99893,0.010590449,232.10778323607724
24609,288.63303,0.010820884,232.31052347707916
24610,288.9128,0.010921901,232.39646681481457
24611,289.85556,0.010558344,232.0691309090041
24612,291.5541,0.008491203,230.00910933526208
24613,291.34735,0.006073899,226.9370519342745
24614,288.6457,0.0053704926,225.85864524177956
24615,285.87152,0.005300304,225.76996071209396
24616,283.97644,0.0052712034,225.73494021193457
24617,283.26944,0.0051417365,225.5252344052473
24618,285.19745,0.004679478,224.6911227231428
24619,287.0563,0.004683828,224.69155574266276
24620,289.21283,0.004964407,225.1927563478177
24621,290.1308,0.0048608636,224.994238680322
24622,288.70383,0.00506392,225.36505960169595
24623,286.0936,0.0056373063,226.3374044837927
24624,284.97333,0.006136499,227.0952409223232
24625,284.19708,0.0073446026,228.7229098121408
24626,285.68317,0.008937291,230.52590793644137
24627,287.22702,0.009532875,231.12295698442173
24628,289.31262,0.009353545,230.937895776764
24629,290.44363,0.008922771,230.4907046575096
24630,290.2384,0.008912524,230.48421109778985
24631,289.3179,0.009511818,231.10319777160677
24632,288.29553,0.010386875,231.93746724064772
24633,288.61353,0.010523011,232.0593016480283
24634,290.32736,0.009433325,231.01671858375207
24635,291.94363,0.00869344,230.23494071626556
24636,292.90817,0.009107995,230.65890759435143
24637,292.33182,0.010045146,231.5782808604069
24638,291.10568,0.009720557,231.27284931862428
24639,288.5346,0.008765594,230.31982239469383
24640,286.07986,0.008109192,229.61166962391025
24641,284.8631,0.0075907907,229.016039397994
24642,287.0866,0.0066173063,227.7585446031095
24643,290.59204,0.006060661,226.9492428408877
24644,293.6033,0.0065458505,227.63298598635836
24645,294.92972,0.008186586,229.68452608048432
24646,293.92642,0.009316411,230.9055917963002
24647,291.00916,0.009799851,231.40811532836577
24648,288.43802,0.00993841,231.54910000048443
24649,288.0632,0.010013603,231.6173210493755
24650,291.09824,0.010479905,232.028730060824
24651,293.6333,0.010272297,231.81043835074476
24652,294.97903,0.010068145,231.5956303596056
24653,295.1044,0.009716884,231.24328763963229
24654,293.09824,0.009673208,231.208683882895
24655,289.81168,0.009908222,231.45786147031131
24656,288.1425,0.009511632,231.07902723286333
24657,287.05875,0.008362557,229.88203443385763
24658,288.025,0.0066723195,227.80267064450248
24659,290.0327,0.005957723,226.76654184149675
24660,291.83566,0.005508652,226.05002319447945
24661,292.5914,0.0049824086,225.14618645402024
24662,291.2359,0.005042427,225.2625686727505
24663,288.07764,0.0055270223,226.1058289769516
24664,285.702,0.0059942706,226.8469094467864
24665,284.66696,0.006422414,227.4761256824485
24666,287.04156,0.0064350334,227.47928845720136
24667,290.19464,0.005583209,226.16825292750684
24668,291.91174,0.004892754,224.96994008171168
24669,292.327,0.004646512,224.50200181589184
24670,291.1674,0.004615991,224.44846243140185
24671,288.16858,0.0048127747,224.83446855311183
24672,285.59488,0.0049217734,225.04580114940293
24673,284.7499,0.004898311,225.0113319992498
24674,286.24396,0.004804621,224.833339744209
24675,287.89862,0.0050485176,225.25898591462607
24676,289.77698,0.005292853,225.6630687519098
24677,290.31473,0.005488229,225.9770645766997
24678,289.82095,0.005483011,225.9671701224512
24679,288.92645,0.005502992,226.00366798898392
24680,286.72897,0.005774049,226.44058224757592
24681,284.93314,0.0060825143,226.9160081048817
24682,286.78784,0.0061303205,226.9764619168183
24683,288.2236,0.0061660702,227.01570200981143
24684,289.86667,0.006472778,227.4405142678788
24685,291.09897,0.0064391084,227.37657025077075
24686,290.93475,0.0064806067,227.4312890901525
24687,289.26474,0.0066950517,227.735542653205
24688,287.35208,0.0069483966,228.0794247942125
24689,286.2245,0.0073100044,228.5495790203747
24690,289.5308,0.0074957213,228.76380051242404
24691,292.34457,0.007007104,228.1248732724267
24692,293.9501,0.0073490334,228.54820078003127
24693,294.24826,0.0076971957,228.97323171292444
24694,291.8135,0.0077732,229.084441599478
24695,287.8145,0.007474507,228.75087370837855
24696,286.45334,0.0075977277,228.90450859391004
24697,286.40833,0.0077731805,229.11468834863047
24698,287.75104,0.008060929,229.44796110122635
24699,290.6577,0.00860806,230.04855927649464
24700,294.09705,0.009122507,230.57484569138205
24701,295.2922,0.009408625,230.85569657138197
24702,294.24146,0.009770764,231.22070303079897
24703,291.86667,0.010182903,231.62919378161973
24704,290.45068,0.010205715,231.65192196944216
24705,289.7932,0.010246606,231.6900758330133
24706,291.45853,0.011031336,232.38074247754483
24707,294.69696,0.011294394,232.58045720681943
24708,297.41193,0.010822812,232.14312639433064
24709,298.9203,0.010659072,231.97274792431173
24710,297.59195,0.011314214,232.54302414048135
24711,294.516,0.011705693,232.89294755562776
24712,291.2323,0.011650923,232.87483594854424
24713,289.80215,0.011050759,232.38644548262877
24714,290.14383,0.009709319,231.1671714112071
24715,291.95007,0.008726838,230.1605575244793
24716,293.59247,0.008071113,229.42483979583145
24717,293.37634,0.008016072,229.36728463957937
24718,291.7216,0.008340642,229.75496915604572
24719,289.5553,0.00889792,230.3791785645567
24720,288.11847,0.009254183,230.7586626642507
24721,287.68454,0.009403769,230.92055223856187
24722,289.8594,0.00904393,230.54970506448612
24723,291.9719,0.008528957,229.9903445747596
24724,293.30832,0.008395304,229.83602982464788
24725,293.6819,0.008295364,229.7231883713837
24726,292.66605,0.008451617,229.9084778477844
24727,290.61172,0.008773912,230.276696499806
24728,288.93042,0.008966984,230.48986385397475
24729,288.0663,0.0091225505,230.66053951347527
24730,290.67596,0.009064593,230.5922098251688
24731,292.91727,0.008085843,229.51115774690717
24732,294.5619,0.00785363,229.2258338450561
24733,295.25565,0.00766376,228.99040188213743
24734,294.65256,0.0077129677,229.0519587828769
24735,292.80997,0.008096881,229.5097533623392
24736,291.3067,0.008329229,229.7718662644423
24737,290.5324,0.008530628,229.99295473708744
24738,293.05084,0.009053914,230.52725833937035
24739,294.691,0.008425012,229.83389188976372
24740,295.7931,0.0090089785,230.44101213250255
24741,296.04153,0.009576758,230.9999686317748
24742,294.92355,0.010144055,231.540451605314
24743,293.33606,0.010139352,231.53865107196424
24744,291.8528,0.010709469,232.05373961331173
24745,290.93234,0.011954036,233.09984574318585
24746,290.51874,0.010536857,231.8905751167523
24747,290.133,0.010810022,232.13330797043304
24748,290.9636,0.011184466,232.45509887168717
24749,291.38608,0.010207701,231.59462274228423
24750,289.39008,0.008383144,229.77523836557447
24751,288.53415,0.00773541,229.04555410243097
24752,287.50876,0.007796416,229.12499641935855
24753,287.08725,0.007848989,229.18982461214287
24754,287.8914,0.0074776756,228.7376615917213
24755,288.3468,0.007556952,228.8289365898892
24756,288.4277,0.0075602042,228.8290273460876
24757,288.44992,0.007390812,228.61444899507327
24758,288.06714,0.00714732,228.3073607307945
24759,286.46185,0.00748587,228.74538357089645
24760,286.2477,0.0077765305,229.0960676797555
24761,286.748,0.008273314,229.66854852761907
24762,288.0367,0.008202946,229.5875555042939
24763,289.50885,0.007949597,229.290941535257
24764,290.87827,0.0075788796,228.84246578270944
24765,290.57257,0.0062724,227.11914369540608
24766,288.1425,0.005787629,226.41778882818195
24767,285.99872,0.00596903,226.71528446032605
24768,284.66104,0.006238668,227.12256982299408
24769,285.25568,0.006339985,227.26995023725524
24770,286.28525,0.0070401095,228.2286701029571
24771,287.56207,0.00792825,229.32751373011584
24772,288.95218,0.008137128,229.57374120353887
24773,289.13702,0.007893828,229.30267665154335
24774,288.30243,0.007264245,228.55375308672643
24775,287.34613,0.0062992144,227.26945276306947
24776,286.4949,0.0056989538,226.37272030321623
24777,285.83328,0.005306251,225.7411941430372
24778,285.5326,0.00505259,225.3126911809496
24779,286.38583,0.005086503,225.36992418786065
24780,287.57022,0.0052749505,225.68872014268447
24781,288.24496,0.0055020247,226.06081196596844
24782,288.439,0.00568273,226.34826942423345
24783,287.70676,0.0059628394,226.78539116349307
24784,286.57455,0.006261698,227.22714854326676
24785,285.58432,0.0063162264,227.310455061003
24786,285.65164,0.006132724,227.04342033949115
24787,286.55054,0.0061385008,227.04599505373625
24788,288.27972,0.0060974737,226.97380304186797
24789,289.20142,0.0060013053,226.82007084708425
24790,289.16806,0.0061417026,227.02974066544056
24791,288.04178,0.006373107,227.37395959009768
24792,286.87335,0.0065773744,227.66287999899689
24793,285.38882,0.006761203,227.92246708569263
24794,287.40002,0.0067990585,227.96548635955972
24795,289.52844,0.00659243,227.66842097294648
24796,291.3666,0.0066375053,227.71411564201247
24797,292.01566,0.0066951145,227.78126840598097
24798,290.1762,0.006702717,227.80110106395227
24799,286.84998,0.0068592713,228.0317004040799
24800,285.05063,0.007205205,228.4839090098908
24801,284.70618,0.007745922,229.1442050232
24802,287.04468,0.0075650755,228.90844068051484
24803,289.24454,0.007685021,229.03435730330224
24804,290.13147,0.008562453,230.0274240463812
24805,289.8224,0.00929279,230.78801618581693
24806,288.4851,0.009953627,231.43868730609745
24807,287.92365,0.010386652,231.8443311246205
24808,287.8928,0.010104082,231.57349325282465
24809,287.2292,0.008578345,230.03357632314805
24810,287.8121,0.0079513425,229.3220016063091
24811,290.9982,0.008134503,229.5079962631713
24812,293.01312,0.008402837,229.7859283615593
24813,291.65442,0.008803931,230.22219329569896
24814,289.14124,0.0083863605,229.7844143397318
24815,288.57855,0.008238358,229.62167744453436
24816,288.24417,0.008894162,230.33275433210315
24817,288.01996,0.009194061,230.6466942978218
24818,288.32257,0.00941395,230.87069768719596
24819,288.61163,0.009858639,231.31053664699957
24820,289.27457,0.0101369005,231.57737121192596
24821,289.85333,0.008772893,230.2185230045616
24822,288.26755,0.0077571147,229.09280597549056
24823,286.7026,0.0072285514,228.46214596409607
24824,285.61398,0.007235777,228.4780512928241
24825,285.04843,0.007837585,229.2209600412619
24826,285.98245,0.009129017,230.642349249612
24827,288.11343,0.01008507,231.57080340527915
24828,290.11737,0.01003928,231.51242808633012
24829,291.6177,0.009496382,230.96872772999484
24830,289.90097,0.009488892,230.96531233589485
24831,287.55597,0.00977758,231.2536636429058
24832,287.17938,0.009702507,231.16760346916325
24833,287.91013,0.009911885,231.35537547754564
24834,289.4845,0.010939979,232.27909832024284
24835,290.6849,0.011438229,232.69707646509963
24836,291.8495,0.010077712,231.4978910305097
24837,291.11844,0.007807553,229.1274565537708
24838,288.48798,0.0070979283,228.2789591775043
24839,286.93,0.007504129,228.8053884747125
24840,286.62192,0.007995282,229.387928465215
24841,286.56195,0.008613023,230.0769467729903
24842,287.43622,0.00913132,230.6115550430323
24843,288.98648,0.009215972,230.68035652484568
24844,289.21484,0.010368101,231.7859705690961
24845,289.51013,0.011033256,232.38363824219635
24846,290.1026,0.009282982,230.76767601808152
24847,287.146,0.007944783,229.3561145115333
24848,285.02106,0.007431774,228.76361470015263
24849,284.17316,0.007270078,228.57910358706997
24850,286.72586,0.0072334833,228.5317618088413
24851,289.90198,0.0068757804,228.0509554940035
24852,292.44598,0.0067022997,227.7961086054904
24853,292.49564,0.0068640355,228.0070811299291
24854,289.32278,0.0069793668,228.1785084214341
24855,286.79614,0.0069887633,228.2040996553672
24856,285.99393,0.007110819,228.35595659622007
24857,285.88736,0.0074746814,228.807840547806
24858,287.72778,0.0083939405,229.86795431949997
24859,290.03455,0.0094702365,230.9777625157108
24860,290.2307,0.010087396,231.56654176042449
24861,289.69406,0.01027446,231.7356101253842
24862,289.31195,0.009665209,231.1571785960719
24863,288.30988,0.008055192,229.4630312976992
24864,285.48453,0.0070440294,228.2383232389711
24865,284.14047,0.00676103,227.87187675009443
24866,287.28412,0.0063499757,227.2882373912139
24867,289.7388,0.006143497,226.9716283370097
24868,291.83044,0.0065401415,227.52314788187005
24869,292.63885,0.006681412,227.71039371977025
24870,290.12732,0.0067086774,227.77029964242612
24871,287.51263,0.0071123415,228.326542331523
24872,287.59354,0.0072984328,228.56040776854428
24873,287.55777,0.0073054642,228.57036917610932
24874,287.9443,0.007505118,228.81826392261917
24875,288.97906,0.007891014,229.2727035863909
24876,289.4796,0.008074281,229.47220876164684
24877,291.5546,0.007753344,229.06598733773697
24878,290.74222,0.008159754,229.5290980270024
24879,288.76782,0.009488012,230.9362060138069
24880,288.54745,0.010256581,231.65222177667067
24881,289.0768,0.009137686,230.54715286341204
24882,288.53387,0.0071740667,228.30473183553957
24883,289.199,0.0067979405,227.80645299731387
24884,289.6136,0.006672703,227.6330004075218
24885,288.26028,0.0067266235,227.71361577048572
24886,287.29578,0.0066480427,227.61176962105503
24887,286.2755,0.0068948795,227.95324686793768
24888,285.33054,0.0071022636,228.22949696381104
24889,285.1993,0.007125563,228.26270311864647
24890,286.23572,0.006987889,228.07906621581893
24891,287.07745,0.0073560774,228.53754804239128
24892,287.90845,0.00829148,229.6235623181024
24893,288.20245,0.009044687,230.4128844446114
24894,288.19138,0.009025956,230.38191100739357
24895,286.94962,0.008452931,229.77901716885776
24896,284.5009,0.0076842424,228.90765922876145
24897,284.14764,0.0076451083,228.86234685341103
24898,286.77002,0.008361119,229.67786519250967
24899,288.64813,0.00827181,229.5736242482241
24900,289.72498,0.008406548,229.72994160084795
24901,290.39365,0.008189229,229.49921814934825
24902,289.48572,0.0077021755,228.9589493892613
24903,288.19342,0.007259555,228.44331176248775
24904,287.25784,0.0072099585,228.39678373764397
24905,286.74203,0.007223256,228.4282419909707
24906,287.52017,0.006681617,227.7233326482424
24907,288.72528,0.006257451,227.1302373096776
24908,289.75647,0.006044231,226.81910100962585
24909,290.44565,0.005871905,226.56004353904376
24910,290.41708,0.005686197,226.2789356766159
24911,289.15662,0.005792191,226.4610482540641
24912,286.4066,0.0060309656,226.84310283458203
24913,285.25125,0.006413147,227.4135813013084
24914,288.3133,0.0066974913,227.8031102398322
24915,290.7127,0.0064364863,227.43192072190365
24916,292.9502,0.006564429,227.59798456123343
24917,294.2327,0.006473909,227.46032368907296
24918,293.04404,0.006574562,227.61149286044207
24919,289.18066,0.006714826,227.8340842995763
24920,285.80173,0.006962293,228.17906169529348
24921,284.70395,0.007337934,228.6637954648604
24922,286.82205,0.0070970803,228.34363444758324
24923,289.31174,0.0069042877,228.07112130953087
24924,291.39447,0.007038653,228.2264533815496
24925,291.9992,0.007149856,228.35738721040903
24926,290.24606,0.00728488,228.53635620810024
24927,288.0498,0.0075136684,228.83151388755147
24928,287.0019,0.007818662,229.19254995285547
24929,286.62625,0.008188537,229.61691282556689
24930,287.74817,0.008248624,229.67592845656904
24931,289.13446,0.00826028,229.67514491153864
24932,290.44955,0.008152151,229.53756760635625
24933,290.206,0.008393497,229.80217890427565
24934,289.48642,0.008895739,230.34385184043208
24935,288.59924,0.009551035,231.01082835186855
24936,288.28546,0.010036836,231.46735900445688
24937,288.40594,0.01029237,231.6968867237277
24938,289.14474,0.01048319,231.86310090784312
24939,290.27316,0.0108791925,232.20424817385853
24940,291.44894,0.011112128,232.40156873734165
24941,292.16104,0.010085624,231.4831337532262
24942,290.58823,0.007948768,229.2760233858002
24943,287.7306,0.007348275,228.58517649920216
24944,286.59348,0.007373857,228.63463182641965
24945,286.81143,0.0074609183,228.75692118872072
24946,287.7488,0.0071671205,228.3969848257891
24947,288.90656,0.0072020884,228.4459924849563
24948,290.5686,0.007149936,228.37679047043903
24949,291.31635,0.0070521436,228.2513010767363
24950,290.30957,0.0070396904,228.24938046031164
24951,288.4082,0.00717114,228.44078115037811
24952,286.8343,0.007299231,228.615477911415
24953,285.88632,0.00744635,228.8114088591974
24954,287.82648,0.0076022637,228.997924705054
24955,290.73175,0.00758349,228.9581783635621
24956,293.71768,0.0074553657,228.77849023666917
24957,295.5111,0.007460489,228.7666542719396
24958,295.635,0.0075241723,228.84417798821272
24959,294.2557,0.007655612,229.01302384021744
24960,292.26895,0.007796472,229.18462199746136
24961,290.35843,0.008061726,229.49891418104963
24962,293.3165,0.008534076,230.00251827634872
24963,297.46207,0.0074303253,228.67545425525068
24964,300.21918,0.006950086,228.0210729756145
24965,301.59042,0.0070934584,228.1759753683724
24966,300.42206,0.008343009,229.66616765059905
24967,296.4725,0.010325704,231.67471409716543
24968,293.6563,0.0111115165,232.3498434919859
24969,291.25223,0.011599929,232.7390328010606
24970,293.64026,0.012222066,233.2141386598489
24971,297.78024,0.010679587,231.8991451997914
24972,296.82913,0.008743947,230.03376593144944
24973,293.43408,0.008775967,230.1059341884815
24974,290.61038,0.009210541,230.58469992504357
24975,289.44128,0.0093092425,230.6978573211936
24976,288.52954,0.00910297,230.493702585174
24977,287.51038,0.008688508,230.06872315968167
24978,287.52975,0.008405871,229.7679171888152
24979,287.83853,0.008299331,229.65150533815284
24980,287.58838,0.00823424,229.58227131172467
24981,287.6354,0.008284162,229.63854084781144
24982,287.70947,0.008424571,229.79562998791644
24983,287.25803,0.008473005,229.8543131445718
24984,286.6724,0.008447702,229.83028274254852
24985,286.1201,0.0084725395,229.8678864301969
24986,285.64343,0.008694838,230.12321585562427
24987,286.91898,0.008905936,230.3505589410269
24988,288.85837,0.009243529,230.6968219778954
24989,290.30722,0.009848556,231.2891721552224
24990,290.50534,0.010763484,232.1374736850301
24991,290.0418,0.011352325,232.65545037139856
24992,289.38995,0.011545288,232.8186019066035
24993,288.75504,0.011085116,232.4383704641466
24994,287.95792,0.010398657,231.8466541193798
24995,288.73438,0.009125521,230.62087066532445
24996,290.9779,0.007428736,228.70725886006787
24997,292.47974,0.0068363063,227.94396508817192
24998,291.78708,0.0068225614,227.9422704583569
24999,289.49036,0.0070287115,228.2438678338931
25000,287.02795,0.0071851755,228.46142312138403
25001,285.9007,0.007368987,228.7018905611779
25002,289.00607,0.0075923046,228.96391006304185
25003,293.03165,0.007409757,228.71259009782815
25004,296.17685,0.0070743733,228.26105459450264
25005,297.1378,0.008110075,229.50728837349084
25006,294.5973,0.0108081745,232.22789594182632
25007,291.89447,0.011814634,233.0987314676196
25008,290.73026,0.011834244,233.11397866857104
25009,289.64853,0.010887882,232.3250364247482
25010,289.75278,0.009785322,231.3168759548476
25011,293.59766,0.008726618,230.2194647151633
25012,296.79688,0.009185835,230.6754429440353
25013,296.62704,0.01105738,232.4322010467353
25014,293.39,0.011367103,232.72549377620896
25015,290.92902,0.009987234,231.51864011795703
25016,288.45956,0.008752088,230.29572824340863
25017,286.6072,0.0077454164,229.17947140447345
25018,288.06186,0.0066784522,227.8230423060309
25019,291.77902,0.0062921615,227.2645342261799
25020,294.9448,0.0063900077,227.383654778294
25021,296.49,0.0064113336,227.40131320859567
25022,296.17905,0.0065056216,227.53702773830537
25023,294.1287,0.006775282,227.91924265503195
25024,291.37845,0.006973402,228.19289317004103
25025,288.68378,0.007081197,228.3485111145612
25026,290.74487,0.0069053867,228.1067411210913
25027,294.1206,0.0060168267,226.82842953082832
25028,296.29602,0.0063485685,227.29554363109648
25029,296.98914,0.006844897,227.975143236666
25030,295.84265,0.007476721,228.79979637472536
25031,293.6596,0.00790536,229.3349886858635
25032,291.61792,0.008182616,229.66481080451297
25033,290.66803,0.008335265,229.84285121944143
25034,292.34903,0.00849329,230.01390588430425
25035,295.09717,0.008805429,230.3347867631492
25036,297.766,0.009964345,231.47688295819637
25037,298.93085,0.01120382,232.57828544603296
25038,298.21033,0.011606606,232.92050170019957
25039,295.12924,0.011583557,232.92510223169432
25040,291.53363,0.010967317,232.4180539120918
25041,290.11322,0.01016254,231.69390499932183
25042,291.34085,0.009831665,231.37126008467575
25043,292.2191,0.009926534,231.4535465414557
25044,293.4049,0.010320638,231.80789895203125
25045,295.24924,0.010544709,231.9886847063524
25046,294.2283,0.010410214,231.868402020327
25047,291.96417,0.010339758,231.81781108853556
25048,291.042,0.009979418,231.4776018175781
25049,290.54886,0.009218065,230.7282916480684
25050,290.55087,0.0079935435,229.39757864577876
25051,292.41037,0.006583383,227.6003425636084
25052,294.2577,0.006313232,227.20575447303787
25053,295.03543,0.0063454034,227.24638190975872
25054,293.92706,0.006602292,227.62116668360363
25055,291.6485,0.0070115454,228.1941952240363
25056,289.37146,0.007336378,228.62627236516528
25057,288.0897,0.007541458,228.89375836931845
25058,289.8292,0.0074743703,228.80951103258053
25059,291.93567,0.007360691,228.65891521672123
25060,294.15988,0.007314043,228.58683974380304
25061,295.23737,0.007385572,228.6680070505292
25062,294.63892,0.0073919925,228.68535874362763
25063,292.71872,0.007519337,228.8638803985454
25064,290.86734,0.0076359836,229.0183748637189
25065,289.59888,0.007742934,229.15820245052177
25066,291.563,0.007888795,229.32439630262388
25067,293.87198,0.007748441,229.14252337466095
25068,296.08154,0.007870561,229.26715565225032
25069,297.35645,0.008082508,229.49755760289304
25070,296.77298,0.0083575705,229.81161179331
25071,294.57614,0.008838173,230.3491952381754
25072,292.5944,0.009270041,230.8039670648316
25073,291.3267,0.009514998,231.0562280912821
25074,293.15643,0.009513906,231.0440827065189
25075,296.27643,0.008374783,229.82209589259347
25076,298.66544,0.007989442,229.3578206864341
25077,299.82507,0.008037441,229.39553260754255
25078,299.34946,0.0082443645,229.63274057029213
25079,297.3586,0.008745375,230.1960779411717
25080,295.28638,0.009203186,230.6808632486249
25081,293.41196,0.009570685,231.05797892490145
25082,295.0247,0.010247895,231.69326584338583
25083,298.50198,0.0086744195,230.09392107038948
25084,300.7467,0.008011248,229.32876524417992
25085,301.72556,0.007958065,229.2519783503082
25086,300.55865,0.00844602,229.81473134917013
25087,297.30115,0.00930842,230.7511934211173
25088,293.99866,0.010057176,231.5021614265569
25089,291.50476,0.010444708,231.87936823406108
25090,293.14194,0.010892083,232.27356041396143
25091,296.8664,0.010419688,231.82586363804387
25092,299.86472,0.0093296375,230.75416228116956
25093,301.41827,0.008851814,230.24332519688312
25094,301.11313,0.0089618,230.35986464953328
25095,299.06528,0.0090819765,230.49916848005208
25096,296.86053,0.009267515,230.69982946683456
25097,294.7163,0.009596368,231.0372170706433
25098,296.48453,0.01015447,231.55576408150125
25099,301.0319,0.009722146,231.1052112441997
25100,303.98376,0.009383311,230.74209124778903
25101,304.4557,0.009503136,230.8564255253332
25102,301.9399,0.009819783,231.19969153062917
25103,296.77777,0.009952058,231.384789957826
25104,293.19122,0.009864798,231.3304601127905
25105,291.90274,0.009585802,231.0726003844032
25106,294.1594,0.009564948,231.04708006063413
25107,297.60522,0.009250982,230.7139203910812
25108,300.0608,0.008712361,230.13148543828055
25109,301.0398,0.008416942,229.7995410952383
25110,299.90372,0.008595849,230.01034670851837
25111,297.00055,0.008907418,230.3740843094364
25112,293.42914,0.009140936,230.6396446664677
25113,290.884,0.009339065,230.85541239030024
25114,292.59753,0.009342394,230.84930913464
25115,296.45325,0.008445535,229.87474064746857
25116,298.93335,0.008333936,229.72515045216684
25117,300.32422,0.008209383,229.56614566697215
25118,300.01672,0.008231093,229.5924768200424
25119,297.9738,0.008638198,230.05810039604916
25120,295.35565,0.009034659,230.49031430763037
25121,292.89618,0.009354974,230.83180449042052
25122,294.3811,0.009936243,231.39287695337663
25123,298.0243,0.009527339,230.9663408981241
25124,299.6893,0.008859953,230.26535473815403
25125,300.08368,0.008939271,230.3387974431804
25126,298.2414,0.009862562,231.27847430448907
25127,295.07968,0.011027408,232.3641553508008
25128,292.5657,0.011266398,232.58134819655984
25129,291.3483,0.011401539,232.70247478764284
25130,291.47946,0.011649478,232.910659202238
25131,294.01825,0.011894003,233.0917562936811
25132,295.2772,0.012062173,233.21399369270628
25133,294.1822,0.012352782,233.4506774991514
25134,293.92538,0.012342991,233.4465769777746
25135,293.8069,0.012269462,233.3933635214085
25136,293.50903,0.012150594,233.3031578060505
25137,292.6487,0.0116553465,232.9144329157462
25138,291.47665,0.010977728,232.3596093604125
25139,291.08572,0.010446358,231.89822153576225
25140,290.06467,0.0099575715,231.4615597170255
25141,287.83078,0.008806494,230.33508522420212
25142,287.2989,0.0072395857,228.53840868478923
25143,287.38022,0.006028907,226.88038842951795
25144,286.47946,0.005845751,226.6090327289297
25145,285.0343,0.006065977,226.95597709997008
25146,287.19522,0.006183379,227.1264523362467
25147,290.31424,0.0059380415,226.7422833222024
25148,292.6213,0.0060616783,226.91239859042463
25149,293.82916,0.0062676705,227.20320068068756
25150,293.4225,0.006465765,227.48672652425967
25151,291.67627,0.0067767547,227.9242058291804
25152,289.75543,0.0070536826,228.29360175368012
25153,288.8741,0.0073081376,228.61989358795225
25154,289.19678,0.007576089,228.94936557307184
25155,290.73993,0.0074073747,228.72839507827328
25156,293.29346,0.0067630056,227.8688744590429
25157,294.9742,0.006560187,227.56851336582616
25158,294.26202,0.0070637404,228.2465504488133
25159,291.5154,0.007610559,228.94758639265237
25160,288.20377,0.008264978,229.72208273463468
25161,286.87564,0.00901971,230.5394945243702
25162,287.64127,0.00975009,231.26439469685
25163,290.28357,0.0101917405,231.66196963934368
25164,292.41074,0.010321302,231.75973828260555
25165,292.91232,0.009997146,231.44370980631768
25166,290.89844,0.009479024,230.95092529254867
25167,288.041,0.0076405387,228.9566230468182
25168,286.00677,0.0068406616,227.94393949780616
25169,285.10876,0.0069529004,228.09359631400716
25170,286.86252,0.006805459,227.8918042815613
25171,288.67886,0.006688692,227.72357777098875
25172,289.56778,0.007192381,228.38384117842224
25173,289.69235,0.007953333,229.31267506235767
25174,289.39667,0.008566343,230.01041394345148
25175,289.1474,0.008757569,230.2251268417108
25176,288.94907,0.008893314,230.37336724015265
25177,288.72842,0.009084268,230.57938563638305
25178,289.0943,0.0090741925,230.57276091235
25179,289.8349,0.0093007,230.80554879932168
25180,290.9983,0.009629172,231.1312615064315
25181,291.93448,0.009861205,231.3530488867198
25182,291.68756,0.010076676,231.56556420083743
25183,291.18268,0.010500796,231.96680373342195
25184,290.56668,0.01120782,232.5920397068357
25185,290.2191,0.01169461,233.0048726449729
25186,291.03842,0.011889561,233.1647257473955
25187,293.48782,0.011821474,233.0967925497477
25188,295.30838,0.011274771,232.6307540862538
25189,294.54337,0.011214167,232.58490926515395
25190,292.92203,0.011440448,232.7919563078601
25191,291.8437,0.011671011,232.9949224278704
25192,291.06155,0.011910258,233.19435456395712
25193,290.55548,0.012132068,233.3787275099433
25194,290.97766,0.0124391625,233.6250355794816
25195,293.49274,0.012815809,233.9040475230856
25196,296.51614,0.012763698,233.84518375654548
25197,297.56604,0.012831036,233.8866553858388
25198,296.85385,0.013205953,234.17778861777205
25199,295.24835,0.013496685,234.4067242976937
25200,294.42133,0.013615857,234.4967387295985
25201,294.2465,0.013618837,234.50244609244828
25202,294.492,0.013718207,234.57808078923733
25203,295.9473,0.013586965,234.47900184267385
25204,297.4184,0.012387423,233.571675060674
25205,298.00568,0.011770607,233.0733125516145
25206,297.39648,0.011633136,232.97172350362453
25207,295.72458,0.011766444,233.1004298193048
