,a2x3h_Sa_tbot,a2x3h_Sa_shum,a2x3h_Sa_pbot,relative_humidity,Dew_Point
51326,305.47162,0.015689975,100556.31,51.39184845369545,235.75143306304307
51327,305.11868,0.016091434,100480.95,53.746890969303486,235.9972494215625
51328,302.15186,0.01888169,100425.42,74.90068188328186,237.61509477470614
51329,300.4005,0.020318463,100341.35,89.30874765135648,238.36177950035977
51330,300.01367,0.020644007,100267.414,92.78280591667041,238.51853580166204
51331,300.40643,0.020839758,100219.125,91.45472435344146,238.6061578132253
51332,303.1436,0.020146744,100134.34,75.18981685739642,238.23069147305833
51333,308.40958,0.016952408,100001.03,46.70908479332088,236.431372787548
51334,312.38455,0.014438651,99828.0,31.81912671451962,234.78157371344957
51335,312.11032,0.014496437,99725.08,32.39884089217913,234.8139276750143
51336,308.78424,0.015896076,99769.06,42.78178561960926,235.76580308737329
51337,306.3809,0.016118707,99766.42,49.71451541568989,235.92931761268383
51338,304.50262,0.01633233,99781.49,56.12546045254248,236.07998026807152
51339,303.08795,0.016536802,99912.33,61.7783604190995,236.22977994961087
51340,304.8048,0.01648098,100018.9,55.790887205193094,236.1908946153246
51341,309.39948,0.013251683,100088.38,34.56584904111134,234.00832166376935
51342,311.4166,0.010508855,100126.3,24.50599555248961,231.76035723371132
51343,310.2042,0.011299654,100191.16,28.206377732024716,232.47298235881246
51344,306.3824,0.0135110235,100343.88,41.91406502258577,234.25480539114199
51345,303.24768,0.01676422,100394.45,62.351419721515946,236.41261836314467
51346,301.43753,0.019628933,100368.08,81.16164249840804,238.0065968404815
51347,300.64474,0.021279123,100373.44,92.21477516024166,238.83214588119287
51348,301.37723,0.022229314,100357.31,92.23131399115833,239.2697918050287
51349,302.7649,0.022021934,100295.84,84.16432109587691,239.155354814937
51350,303.60165,0.022771876,100199.15,82.80376131676921,239.47992917629585
51351,302.8361,0.023424681,100111.89,88.98732859356609,239.76786635637438
51352,302.01602,0.023710635,100084.62,94.48333150763324,239.89715858675822
51353,301.7966,0.023807375,99987.08,96.00613480799922,239.93080731596737
51354,301.53995,0.023427296,99929.77,95.85699427889934,239.76170884680502
51355,301.52634,0.021877564,99986.234,89.63923089968624,239.06726123385943
51356,303.62695,0.020244777,99966.64,73.33298012659057,238.25806468126478
51357,307.67703,0.017380994,99843.41,49.835089197531225,236.6721113575612
51358,309.702,0.01584263,99691.57,40.46470742766001,235.71392214162805
51359,309.22076,0.01641993,99617.14,43.053203109845754,236.06613959438198
51360,307.1096,0.017816622,99624.02,52.63844911607245,236.90293156658595
51361,305.83774,0.018655712,99504.3,59.197439065383264,237.36487211050456
51362,305.1994,0.018109018,99339.234,59.508741262284815,237.05639590174866
51363,304.22577,0.017155023,99335.73,59.632672520440664,236.52549979842098
51364,300.9974,0.014851684,99470.555,62.45504305321038,235.1423324255325
51365,298.67947,0.012334926,99705.625,59.70553714511093,233.37590068278314
51366,299.6522,0.010517877,99892.195,48.118834673131246,231.8600454676545
51367,300.40152,0.009153206,100092.53,40.1288637466483,230.56054342499232
51368,299.30487,0.008734442,100363.39,40.99318746515125,230.1556800695637
51369,297.587,0.008998347,100501.625,46.899303667131896,230.4595548294505
51370,295.63693,0.008813219,100582.79,51.7771630571949,230.28523910866537
51371,293.4903,0.008314807,100748.93,55.87998008960622,229.77024582041332
51372,292.47705,0.008029673,100917.1,57.59240323384368,229.46717747429645
51373,293.54694,0.0073941303,100997.52,49.64070843767352,228.70586050981183
51374,295.18082,0.0064612622,100989.7,39.198895007946255,227.46067658176207
51375,296.14236,0.0061778245,101009.71,35.338237124334526,227.04929277754647
51376,296.36304,0.006169675,101115.164,34.85546266592458,227.04551187729206
51377,295.88058,0.0071010804,101171.43,41.3425713059527,228.3359564048115
51378,294.1506,0.009091449,101216.37,58.91575902074217,230.64533169857577
51379,293.17398,0.010340727,101327.234,71.29131925021139,231.87863802280097
51380,294.57993,0.010494793,101406.734,66.35066083817851,232.01850676853797
51381,296.14343,0.010153072,101426.29,58.31559592857802,231.69572211347358
51382,296.56067,0.010752706,101434.83,60.210598693618245,232.2400234986766
51383,296.6386,0.01127817,101470.734,62.87606351474366,232.69936659291093
51384,296.62042,0.011423956,101567.336,63.82081549784655,232.8319462728029
51385,296.5983,0.011374505,101585.875,63.642058685837135,232.7922230326564
51386,296.74088,0.010784265,101581.23,59.81472567939098,232.28072478696487
51387,297.04517,0.0098081995,101663.79,53.44679277876235,231.38463124810053
51388,297.17593,0.009432333,101710.766,51.015696883866255,231.01902094115303
51389,297.00278,0.009802184,101721.305,53.58248426949513,231.38451979344418
51390,296.94254,0.010604414,101687.97,58.16127242357304,232.12904064153034
51391,297.0553,0.011552424,101628.33,62.89047199462243,232.94227578670825
51392,297.611,0.011656172,101610.03,61.34047811284466,233.0226796688772
51393,297.98438,0.0120144915,101547.32,61.775923301223315,233.3056990431429
51394,297.7089,0.0136479745,101485.57,71.30949176204236,234.53875624574323
51395,297.36057,0.014852459,101482.89,79.25577181826372,235.37002225423862
51396,297.6365,0.014595952,101445.93,76.56724937439046,235.1931246424543
51397,298.5184,0.013156256,101372.97,65.3897312232741,234.16441050539763
51398,299.20047,0.013012512,101252.46,62.00575320800898,234.040871913968
51399,299.02756,0.013365161,101187.55,64.30776442222708,234.2959673115951
51400,298.57376,0.013858683,101196.71,68.53109424698926,234.6540135263361
51401,298.3373,0.014401623,101153.37,72.20564953178499,235.02779681718218
51402,298.31223,0.014875848,101044.83,74.61491104354698,235.3356046452568
51403,298.35382,0.015523052,101035.79,77.65927940636772,235.75429410942218
51404,298.9,0.016025487,101007.625,77.56063001710923,236.0626071012571
51405,300.41968,0.015977195,100925.97,70.5613054332309,236.01276698008903
51406,301.3981,0.016157512,100841.875,67.28439579597111,236.10758723064265
51407,301.1233,0.016778417,100810.72,70.99116153939597,236.48126252127722
51408,300.16235,0.017411985,100844.234,78.01933545190076,236.86191813094553
51409,299.27786,0.01807115,100800.586,85.32506483752239,237.23624590791496
51410,298.6295,0.018594094,100735.17,91.2168441364468,237.52093358257014
51411,298.48767,0.018834883,100717.33,93.17316721157013,237.64959549093052
51412,299.1934,0.019389184,100721.99,91.93986044402077,237.93691041039878
51413,301.33377,0.019497532,100673.26,81.36380989319815,237.97077179934152
51414,303.2281,0.018358096,100585.51,68.48975295879562,237.3392044618667
51415,302.15826,0.018754905,100568.195,74.4771430947877,237.56179019949477
51416,300.13077,0.018943328,100597.03,84.8293452795963,237.68234262401162
51417,299.34512,0.01903086,100577.27,89.29460781951336,237.73300744968805
51418,299.0838,0.019187102,100529.35,91.40374371337867,237.81255676200425
51419,298.98715,0.01922064,100529.92,92.09627464183659,237.83096667724578
51420,299.38684,0.018995197,100510.33,88.84513126373456,237.7070020004456
51421,300.0661,0.019020276,100484.33,85.4054025042959,237.71223727132713
51422,300.17493,0.019186607,100462.516,85.57711132912486,237.79684141066795
51423,299.83945,0.01939613,100450.914,88.24768779566145,237.90787048906134
51424,299.33807,0.0196276,100503.76,92.06522019673594,238.03697557080682
51425,298.72998,0.019594427,100507.12,95.32631910836787,238.02496044889713
51426,298.33084,0.019525183,100488.195,97.28004233047727,237.99033183923987
51427,298.1653,0.019641286,100560.04,98.9116278538459,238.05875784683025
51428,299.59494,0.019952912,100623.69,92.2760927897209,238.21332574854762
51429,302.60507,0.018389406,100660.09,71.20349320830165,237.36947637361922
51430,304.144,0.016615942,100666.17,58.82392308473937,236.3433516135683
51431,304.3086,0.016085852,100705.305,56.42920643508833,236.02406672161737
51432,303.6418,0.016057817,100805.49,58.61213486075769,236.02299758785827
51433,302.91574,0.015520179,100832.5,59.11456505346385,235.69543693245413
51434,302.0268,0.0147775775,100860.31,59.312196173860784,235.22289773246447
51435,301.22913,0.014771256,100961.85,62.20341893837262,235.23539368503026
51436,302.03476,0.015549298,101025.2,62.4839606401614,235.740752734865
51437,303.79852,0.015963748,101019.41,57.865064462256655,235.98471785553537
51438,304.08853,0.015836233,100980.875,56.42299164186609,235.8988194809907
51439,302.3235,0.017672269,100994.805,69.80003476456943,237.00724331309536
51440,300.39142,0.019894388,101059.055,88.12638380814269,238.22145384105426
51441,299.64258,0.020352013,100998.15,94.20824138682275,238.45166172130234
51442,299.29727,0.020343354,100915.12,96.05241899798597,238.4416280371398
51443,299.26938,0.020194758,100941.664,95.53558884570234,238.37023832584654
51444,299.9624,0.019988354,100955.16,90.73728979869742,238.26206824276298
51445,301.88065,0.018731236,100906.01,75.86453735524097,237.58573767903252
51446,303.03152,0.017479137,100835.46,66.129333833185,236.87511714566628
51447,302.2388,0.017740471,100812.43,70.28935506229585,237.02815199823934
51448,300.39865,0.018717142,100851.49,82.70336261371408,237.58508213453206
51449,299.76633,0.019239815,100781.164,88.21205713180255,237.86039097283052
51450,299.64886,0.019429432,100685.62,89.62209447813868,237.95055930627288
51451,299.71274,0.019426337,100676.8,89.2587946446736,237.9475478968563
51452,300.89212,0.019227805,100694.01,82.37841657163348,237.83607991127317
51453,304.04276,0.017484294,100641.21,62.24675224921696,236.8491879956138
51454,306.43994,0.015182078,100529.53,47.032035926381646,235.41444195302304
51455,306.07224,0.015296255,100502.4,48.37923952194218,235.48928333931036
51456,303.70145,0.016657988,100564.78,60.44521345236801,236.36240222084717
51457,302.34586,0.017552145,100512.62,68.89908825201655,236.8903082138116
51458,301.38898,0.018109767,100435.19,75.14599273093653,237.2036179021428
51459,300.67285,0.018437674,100447.94,79.82806170472794,237.39085203966698
51460,301.43512,0.018785927,100452.336,77.75320484611042,237.57289212459284
51461,303.74454,0.017722378,100401.19,64.04051842162912,236.9628428240518
51462,305.21524,0.016449923,100338.07,54.560534510427686,236.2003533490563
51463,305.20514,0.016215565,100337.56,53.81422351467472,236.05811976132765
51464,303.25616,0.016986968,100432.02,63.1726811508709,236.54765334845592
51465,301.60037,0.018043198,100466.24,73.96529639790832,237.16807028810635
51466,300.59164,0.018697413,100508.23,81.39307229828583,237.5381464697049
51467,299.82217,0.018969905,100686.2,86.60253658435401,237.70797376012308
51468,300.3218,0.01862648,100825.01,82.65749754888691,237.53421372857377
51469,301.10638,0.018013975,100895.71,76.36046579639907,237.19935614712844
51470,301.2981,0.018119067,100949.266,75.98161045759049,237.2614427929574
51471,300.29102,0.01850554,101026.945,82.43824478294455,237.48938361639716
51472,299.32184,0.018951934,101146.15,89.55844028732002,237.74887162931515
51473,299.12653,0.019542394,101143.33,93.43253595400498,238.05958064249427
51474,299.04016,0.020280952,101107.94,97.43237441972586,238.43208765094138
51475,299.2424,0.02082252,101146.625,98.86751265465345,238.7019679472849
51476,300.56946,0.020675419,101163.266,90.717753270788,238.6209529657139
51477,302.34595,0.019922536,101135.19,78.69528155309887,238.22688146695666
51478,304.54465,0.018258577,101015.99,63.38075812796238,237.31590814775558
51479,305.73752,0.016752018,100899.59,54.22714235218179,236.4324021259565
51480,305.21045,0.016118297,100896.34,53.77833225559391,236.05448557625022
51481,303.71298,0.016274357,100843.38,59.179835508712195,236.15890146731473
51482,302.5635,0.016583031,100769.17,64.43655765130458,236.34833750458822
51483,301.70883,0.01700465,100785.1,69.48701601000487,236.60711683441235
51484,302.60297,0.017180497,100793.58,66.6204097241026,236.70275226381983
51485,304.00305,0.016513962,100698.984,58.96219963407107,236.28680886550757
51486,304.59726,0.016013764,100542.79,55.155439968357825,235.96057899113103
51487,304.1262,0.016506264,100445.164,58.36533296439074,236.25553848719602
51488,302.42432,0.017679485,100415.95,69.0129578197775,236.95208364701105
51489,301.51996,0.01820232,100318.2,74.86005350223334,237.2417366743433
51490,301.2914,0.017963601,100222.81,74.80931955640273,237.10178010660485
51491,301.14526,0.0177511,100190.32,74.54098202770622,236.98067727462427
51492,301.0466,0.017948553,100180.055,75.8033045161838,237.09111875742497
51493,302.97162,0.017765293,100094.32,66.94377391819263,236.9630143855657
51494,303.1411,0.018462306,99972.38,68.80008668231513,237.33444796620904
51495,301.84155,0.019214496,99915.1,77.22359400821807,237.74161537241687
51496,300.41446,0.019766642,99927.16,86.44791677826174,238.04070470731546
51497,299.61075,0.020052204,99857.79,91.93328178771569,238.18510277901729
51498,299.13013,0.020179998,99813.164,95.17541634350576,238.2486138945417
51499,298.96918,0.020210506,99871.03,96.30026538918702,238.27110859764045
51500,300.24393,0.020266136,99931.086,89.5390760513033,238.2948820243694
51501,302.11182,0.019766906,99984.96,78.24681353036338,238.03226303165698
51502,302.90335,0.01933871,100020.734,73.10935612301114,237.80788089066357
51503,301.07108,0.019891655,100135.97,83.8507204399426,238.12030746901917
51504,298.8267,0.019867456,100351.5,95.94397354878897,238.14819033723006
51505,298.34927,0.019283457,100455.1,95.93706914001775,237.86114180392647
51506,298.3554,0.018241517,100535.79,90.79356523006152,237.31066818171743
51507,298.43768,0.017494328,100677.516,86.76776236795357,236.90566969715468
51508,298.9098,0.017049704,100793.31,82.29196638355243,236.6568307610995
51509,299.33472,0.016757185,100869.17,78.90654831482205,236.48882419461233
51510,299.18967,0.01668308,100912.95,79.27763982346046,236.45022068114721
51511,298.96945,0.01664156,100963.25,80.1716843850441,236.43213816416102
51512,298.96866,0.01680017,101060.03,81.0181979250783,236.53617958335929
51513,298.82327,0.017369363,101086.58,84.51974158569608,236.87215892790059
51514,298.7601,0.017619172,101099.52,86.07238972830434,237.01664747591164
51515,298.9042,0.017438902,101180.66,84.52641090200272,236.92086777738902
51516,299.09732,0.017185533,101276.22,82.4178203103546,236.78280103471843
51517,299.67392,0.016339634,101314.23,75.73314595345491,236.27970241673648
51518,300.06024,0.016048124,101271.98,72.6575937637754,236.0938864822751
51519,299.8106,0.01648629,101281.95,75.76771627657001,236.3641952442805
51520,299.63522,0.017038979,101370.336,79.20167523840863,236.70260845023722
51521,299.56848,0.017080503,101395.484,79.73185236016037,236.72990628324249
51522,299.34897,0.017222168,101397.0,81.45642233389573,236.81416876569523
51523,299.16592,0.017345067,101435.72,82.97379712098254,236.8904394842325
51524,299.7808,0.015748732,101474.984,72.6468376640376,235.9296514415351
51525,300.5288,0.014842033,101475.29,65.48401349411735,235.33865913511977
51526,300.6673,0.014868704,101422.766,65.03071087372332,235.35005552183748
51527,300.14636,0.0154554825,101379.76,69.6917011219943,235.7315511573305
51528,299.62317,0.016211964,101379.16,75.41838909155089,236.20867227657195
51529,299.45377,0.016669096,101321.875,78.28908827011647,236.48059389011215
51530,299.31796,0.01714842,101245.484,81.1352775601045,236.75647086589404
51531,299.24655,0.017731037,101231.64,84.23955877332443,237.0894810062965
51532,300.2275,0.01798955,101217.875,80.59700109108321,237.22534151803978
51533,302.3759,0.018122476,101147.63,71.46825382106422,237.27405274787932
51534,303.64468,0.01813235,101043.16,66.331855814026,237.25756757180238
51535,302.83325,0.018846445,101002.08,72.25404425467694,237.64875235383434
51536,301.15732,0.019710632,101023.39,83.4082080405056,238.11763809178564
51537,300.20334,0.02000319,100961.95,89.51742396033093,238.26832093100154
51538,299.66235,0.020048935,100894.586,92.59951795500956,238.28894748264392
51539,299.41138,0.020018687,100925.47,93.88608215686361,238.27878725113123
51540,299.84482,0.02001965,100961.61,91.52450013161211,238.27950425713868
51541,300.7939,0.020240251,100951.78,87.44850863092002,238.38175381478666
51542,301.11328,0.020213969,100905.48,85.65960698463996,238.36119742574257
51543,300.60434,0.020066835,100864.46,87.60229920452181,238.28728062878898
51544,300.11368,0.01998968,100872.445,89.85473067418583,238.25311079803998
51545,299.6478,0.019735087,100841.19,91.18026715259988,238.12401973706181
51546,299.31778,0.019621432,100786.78,92.41096672056068,238.06273278725914
51547,299.22943,0.019733066,100810.086,93.45149075091663,238.1231221425498
51548,299.68942,0.01988975,100826.19,91.65295142498117,238.20110495925434
51549,300.73776,0.019482633,100770.02,84.30153762581088,237.97789386447033
51550,301.4594,0.018561073,100680.07,76.88905752233586,237.47475823927127
51551,301.01105,0.017967299,100625.18,76.38497906811952,237.14688585005914
51552,299.92383,0.01766265,100652.96,80.12047382296687,236.98742094270318
51553,299.20325,0.01744578,100608.375,82.58135566864584,236.86513544467945
51554,299.20206,0.017508514,100497.83,82.79198169126212,236.88987436663874
51555,299.61432,0.018117573,100436.89,83.53386080048506,237.2226267378357
51556,300.7695,0.018066105,100385.39,77.72327713075448,237.17958122868794
51557,302.20422,0.017724225,100287.34,69.9955326998865,236.96627230954425
51558,302.72012,0.017832384,100191.21,68.25886780301839,237.01279531241556
51559,301.5026,0.018705595,100161.74,76.88677788563137,237.49969273195944
51560,300.36267,0.019575449,100167.695,86.08520583885542,237.96760525080168
51561,299.91534,0.019878067,100099.195,89.71259876079048,238.1191996999372
51562,299.71677,0.019835034,100021.04,90.5133984791158,238.09089673404088
51563,299.59137,0.019798644,100017.53,91.02323852075793,238.07298663808874
51564,299.53143,0.019788653,100034.32,91.31928539924188,238.0700832893508
51565,299.77585,0.019922389,100026.01,90.59659490845199,238.1353469675281
51566,300.11026,0.020278713,99996.055,90.3696866378169,238.30893098353337
51567,299.9241,0.020499615,100003.61,92.37994636036191,238.42099683786532
51568,299.5945,0.0205583,100055.98,94.53485321905707,238.45801949516292
51569,299.4922,0.02056231,100078.41,95.15475737631233,238.46311865769127
51570,299.41946,0.020491501,100102.83,95.26400250880396,238.43122610268932
51571,299.3365,0.020464499,100183.06,95.6895013432378,238.42674464321163
51572,299.91574,0.020693764,100261.74,93.54542591752336,238.54317899719155
51573,300.52496,0.020890253,100317.66,91.12397501203368,238.63987587277774
51574,300.435,0.020905627,100332.164,91.69294031160868,238.64958494782286
51575,300.05386,0.020989034,100355.73,94.19196331012071,238.69559824638017
51576,299.79962,0.021090008,100465.7,96.19700992575824,238.75774031860354
51577,299.63312,0.021047808,100507.51,97.00430843774639,238.74299761089293
51578,299.49948,0.020976314,100513.25,97.45550292950645,238.71005973808636
51579,299.532,0.02099583,100573.13,97.41550932222655,238.72538857956832
51580,300.4236,0.02131032,100612.234,93.79596017191244,238.8734228976243
51581,301.97812,0.02086005,100611.81,83.75509014920006,238.64293694469586
51582,302.84283,0.019876095,100561.39,75.82132256409739,238.14038142493666
51583,302.0609,0.019967636,100574.89,79.75313422283806,238.1952039536981
51584,300.79156,0.020267738,100655.5,87.3187605606023,238.36532311103088
51585,300.21194,0.020335307,100615.26,90.64057580676834,238.39972726835367
51586,299.8957,0.020135932,100567.87,91.41456926459854,238.29764307322924
51587,299.70337,0.01988422,100644.92,91.38442954487503,238.1797391917179
51588,299.7441,0.019714922,100735.9,90.46915612729988,238.10222186332402
51589,300.03568,0.019580536,100797.33,88.35859680417418,238.03702033501065
51590,299.9361,0.019446326,100843.484,88.31610108713258,237.9730601565341
51591,299.52286,0.019333739,100918.61,90.06517686594061,237.92536496486665
51592,298.86038,0.019160122,101027.77,92.97130804392111,237.85058048895863
51593,298.26077,0.018627128,101038.4,93.71494416510768,237.57213829684738
51594,297.83084,0.017885864,101017.43,92.33244360749876,237.16569403642677
51595,297.41187,0.017255487,101059.14,91.40512928903566,236.8141507026993
51596,297.31512,0.0166597,101109.64,88.81344669652049,236.46973110318092
51597,297.64993,0.01597358,101113.1,83.44801436051806,236.0501337680566
51598,297.81793,0.01623725,101067.05,83.92892889576092,236.20668823407107
51599,297.56616,0.016680945,101060.08,87.54009987623618,236.4756791014411
51600,297.17148,0.016821187,101080.23,90.43313306643427,236.56383587682546
51601,296.71475,0.01678175,101033.45,92.7197271060535,236.53901756225676
51602,296.41547,0.01666197,100982.87,93.7064712030937,236.46477077846123
51603,296.30243,0.016699532,101002.1,94.58667766302878,236.4898667924055
51604,296.79868,0.016752545,101007.38,92.06233315903961,236.51849621175646
51605,297.37396,0.01643206,100946.69,87.14546571112643,236.3163222080541
51606,297.55704,0.016736181,100866.28,87.70803588344795,236.4893170722695
51607,297.7759,0.016915873,100812.13,87.43551044316905,236.58863932631255
51608,297.91946,0.016882004,100773.8,86.47308611605915,236.56380030948114
51609,297.8815,0.016716084,100694.54,85.75156926244154,236.45785623461342
51610,297.39044,0.017094243,100610.78,90.26187732124714,236.67579204262267
51611,296.76047,0.017319182,100573.58,94.98376848843601,236.8069395874552
51612,297.39502,0.015771516,100533.14,83.1894328399781,235.8683336041064
51613,298.9819,0.013718379,100467.18,65.71117443908194,234.48007341094694
51614,299.69836,0.013573289,100415.91,62.2552819477635,234.36589376779918
51615,299.16003,0.015200508,100405.29,71.99219336013509,235.47855006958017
51616,298.321,0.016449329,100431.484,81.95702618102536,236.26843518305637
51617,297.58682,0.01625198,100387.0,84.60836094438817,236.14959445398745
51618,296.86765,0.015612609,100334.42,84.86282764703381,235.75218165380755
51619,296.1571,0.015211988,100361.18,86.37269434376782,235.50324244466
51620,296.50916,0.0148778455,100361.87,82.6782720543652,235.28224196330456
51621,298.5547,0.0143663045,100287.35,70.47582191433102,234.91678618128014
51622,299.95468,0.013930673,100199.875,62.7878348178919,234.59620270152115
51623,299.81134,0.013864479,100217.27,63.036943110549835,234.55251998905635
51624,298.98203,0.014007898,100298.25,66.98319807217075,234.66740046453006
51625,298.21576,0.013153958,100291.0,65.86193698654877,234.0593133811402
51626,297.08643,0.012268931,100247.766,65.74909423905977,233.38846497567022
51627,296.1796,0.011271279,100332.43,63.89107401811347,232.5872793086589
51628,296.40762,0.00965095,100369.086,53.969084659151015,231.11361915038245
51629,298.17352,0.007933016,100320.71,39.83392079902026,229.26393367203391
51630,300.2427,0.0068875193,100246.05,30.529640346487092,227.94138933803006
51631,301.1235,0.007256939,100245.48,30.529841129252706,228.4135440443916
51632,299.62143,0.009818523,100318.1,45.196366054073295,231.24884628965478
51633,297.21927,0.011274501,100381.516,60.015176392302564,232.58773769929917
51634,295.40778,0.0116664395,100416.35,69.39539693137353,232.93102114715163
51635,294.94217,0.01163804,100491.51,71.29459224120713,232.91783738216242
51636,297.19522,0.01141056,100526.62,60.917138908181,232.7168694621363
51637,300.90817,0.009649205,100520.86,41.22915740440625,231.0940624950338
51638,302.47464,0.008396295,100475.03,32.698464878645446,229.77322160721246
51639,302.36362,0.00952276,100461.97,37.32256645446191,230.95233654826507
51640,301.10214,0.011298336,100538.78,47.733270732553635,232.59433616432085
51641,299.56464,0.012410601,100571.79,57.469168693823605,233.5129703873792
51642,298.22156,0.013482683,100570.3,67.67447459231896,234.32683404695308
51643,297.326,0.014331602,100644.34,75.99647886288531,234.93721001687427
51644,298.0602,0.014886818,100731.92,75.57609492961909,235.31381496648703
51645,299.33838,0.013791603,100752.84,64.85209128491118,234.55741854627183
51646,299.66672,0.013288229,100720.89,61.250979484731616,234.18936228766094
51647,299.1945,0.013749899,100728.695,65.19953225761397,234.5265686194246
51648,298.17633,0.014945745,100797.24,75.39483089104652,235.35829444227244
51649,297.5593,0.01588271,100764.6,83.13905203553014,235.95969330226077
51650,297.41437,0.016393192,100721.53,86.53086549678673,236.27008253010104
51651,297.57455,0.016697876,100741.484,87.30511818272032,236.4539353141815
51652,299.27097,0.016043106,100737.2,75.73240249270907,236.04376966390876
51653,302.3963,0.011840631,100649.914,46.406161700423596,233.0445003944999
51654,303.75217,0.009286938,100517.24,33.58326876520593,230.70974252686796
51655,302.44284,0.011969281,100462.02,46.693880440810986,233.12985498880298
51656,300.28497,0.01562512,100452.375,69.23021265453298,235.74627036501394
51657,300.0798,0.016987802,100318.83,76.0896945676082,236.56384420846973
51658,299.7754,0.018184884,100171.47,82.81942004008543,237.23164221328432
51659,299.42017,0.017703958,100147.44,82.33851031843975,236.96374963838574
51660,300.03256,0.015767308,100153.65,70.70378404493447,235.8079670095135
51661,300.2759,0.015363573,100094.555,67.86216663674041,235.54404563177062
51662,299.7554,0.016138973,100028.47,73.48304828426743,236.02816222888913
51663,297.06174,0.013543106,100176.59,72.63420244528128,234.3399876620502
51664,291.2871,0.008481113,100563.85,65.3397069119595,229.94990181975595
51665,289.73618,0.007927055,100672.29,67.48594644334798,229.3397197771686
51666,288.70493,0.006892439,100753.516,62.75201175466996,228.06372509584514
51667,286.92828,0.006119444,100882.82,62.61295827959017,227.00066292956228
51668,286.72513,0.0057149543,101020.234,59.33828173075059,226.39649633767783
51669,288.07004,0.005339411,101108.16,50.83050540731229,225.78830171391232
51670,290.1942,0.0048209187,101099.68,40.027919129355645,224.86790866634726
51671,291.2066,0.004553446,101150.836,35.46720473212259,224.36284844234024
51672,290.54004,0.0044767107,101364.62,36.45525458679063,224.23518912499063
51673,288.81213,0.004689485,101549.35,42.738139070167215,224.66939527138555
51674,287.1005,0.0050942986,101647.22,51.93324005200689,225.42088435499676
51675,286.3248,0.0054603214,101768.2,58.636624256113436,226.05538211342392
51676,286.68912,0.005621755,101882.19,59.010610608234515,226.32560275502405
51677,288.19156,0.005283039,101877.914,50.28155078362211,225.76107563234123
51678,289.5857,0.004980389,101798.18,43.293004002170036,225.22134383941565
51679,290.3362,0.004925644,101786.336,40.80583607371766,225.11839692555046
51680,290.6972,0.0050814482,101864.17,41.17139995999949,225.40053033050367
51681,291.07327,0.005388663,101854.836,42.62600729640269,225.92224144377207
51682,291.3903,0.005779454,101819.92,44.79264797060927,226.54666221566583
51683,291.67642,0.006264176,101853.49,47.69494174651857,227.27692257206036
51684,292.36765,0.0059561445,101872.57,43.425420044453574,226.81806864224706
51685,293.51733,0.0056625935,101811.65,38.39598441878766,226.35053840574187
51686,294.56647,0.005850027,101686.17,37.11909634664532,226.6267573332168
51687,294.95633,0.0064988495,101571.19,40.20877191163766,227.56761566701974
51688,294.79114,0.0074193534,101553.18,46.3661247834608,228.78100260300778
51689,294.58896,0.008216409,101508.65,51.96983177602771,229.7235152120594
51690,294.2152,0.008997414,101427.93,58.195730587327176,230.56709630061584
51691,293.6516,0.009800534,101407.195,65.63618854322463,231.37437117575743
51692,294.2063,0.009103569,101396.9,58.89666233835206,230.67441844165756
51693,296.10574,0.00785143,101307.37,45.14634692384567,229.27353041324687
51694,297.57214,0.007257596,101145.69,38.10604423178051,228.52303924995977
51695,297.99762,0.0079808105,101038.26,40.79482729059867,229.38770791053352
51696,297.24634,0.009972298,101038.22,53.346924966247414,231.48128735556753
51697,296.22733,0.011284319,101013.766,64.21631317047718,232.66358140450723
51698,295.19507,0.012608038,100969.78,76.40754941135388,233.73484412179135
51699,294.31985,0.013453253,100970.99,86.06047610188033,234.37099457046526
51700,295.4155,0.012716416,101007.87,76.05497895455493,233.82006013048982
51701,298.495,0.009965255,101002.766,49.41614765265652,231.46257236347077
51702,300.21295,0.008225354,100943.01,36.78172132400878,229.64338987496322
51703,300.00037,0.009427486,100921.18,42.68487619891487,230.9198255668669
51704,298.57925,0.012204071,100973.625,60.19449439943361,233.3971896195843
51705,297.3307,0.013940588,100994.35,74.16191713765153,234.700739045891
51706,296.63513,0.01474966,101020.164,81.87790944754315,235.26127822625054
51707,296.5548,0.014743859,101066.54,82.28581359383655,235.26252309600656
51708,296.8201,0.014229629,101087.51,78.15855092434279,234.91429902194255
51709,296.65372,0.014464357,101046.19,80.22408578325853,235.07183630716222
51710,296.52106,0.015140188,100957.6,84.57958680521124,235.51315487360216
51711,296.46246,0.016046835,100843.414,89.86281893948964,236.07706512153902
51712,296.79004,0.016504122,100732.32,90.49503384583153,236.34256532367897
51713,296.9046,0.01692554,100562.8,92.0039119953954,236.57562873278
51714,297.05875,0.017746057,100373.91,95.38234132630039,237.0280300213208
51715,297.29382,0.017898854,100292.29,94.76169268630305,237.1038944861898
51716,297.66653,0.017804336,100284.72,92.14858720107787,237.04743861120457
51717,298.48007,0.017348927,100249.9,85.45827197743048,236.77900067638154
51718,299.14093,0.017287267,100197.375,81.7972858510804,236.73314356230603
51719,298.51575,0.017641898,100179.54,86.6533598259118,236.93885859075192
51720,297.49667,0.018000351,100233.19,94.07764934591567,237.1530679274295
51721,296.91156,0.01832346,100239.51,99.23690520499673,237.33624678288464
51722,296.7683,0.018435277,100226.46,100.0,237.32660940083366
51723,297.0148,0.018322883,100280.91,98.65368872774754,237.33938240982883
